Client_ID,Age,Gender,Location,Income,User_Interest,Acquisition_Source,Device_Type,Engagement_Time_Minutes,Price_Sensitivity,Purchase_Frequency,Average_Order_Value
EA-04532,25,Female,Suburban,65000,Bargains,Facebook Ad,Desktop,2.8,High,2,364.48
EA-00127,26,Female,Suburban,49000,Skincare,Facebook Ad,Mobile,2.1,Medium,1,367.38
EA-03877,48,Female,Suburban,74000,Skincare,Facebook Ad,Mobile,4.5,High,1,416.72
EA-02936,32,Female,Suburban,75500,Skincare,Groupon,Mobile,4.5,Medium,1,168.82
EA-03532,29,Female,Suburban,94000,Skincare,Facebook Ad,Mobile,0.4,High,1,425.05
EA-02731,39,Male,Urban,47500,Bargains,Facebook Ad,Mobile,4.4,Medium,1,333.12
EA-00828,36,Male,Urban,82500,Bargains,Facebook Ad,Mobile,0.4,Medium,1,150.0
EA-01640,47,Female,Suburban,70000,Wellness,Organic Search,Mobile,20.1,High,3,1842.68
EA-00985,35,Female,Suburban,41000,Bargains,Facebook Ad,Mobile,1.2,High,1,292.64
EA-03282,25,Female,Urban,57000,Skincare,Facebook Ad,Mobile,1.3,Medium,1,221.43
EA-04972,34,Female,Urban,32500,Skincare,Facebook Ad,Mobile,2.6,High,1,386.45
EA-02189,28,Female,Urban,77500,Skincare,Facebook Ad,Desktop,4.9,High,1,466.46
EA-04613,32,Female,Suburban,96000,Wellness,Organic Search,Desktop,22.9,Low,5,1647.78
EA-02444,39,Female,Urban,49500,Bargains,Groupon,Mobile,1.4,Medium,1,187.43
EA-00363,34,Female,Suburban,79500,Bargains,Facebook Ad,Mobile,3.8,High,1,385.25
EA-02350,41,Female,Urban,63000,Skincare,Facebook Ad,Mobile,4.2,High,1,432.49
EA-00346,57,Female,Suburban,123000,Anti-aging,Organic Search,Tablet,21.8,Medium,3,2465.73
EA-00815,23,Female,Rural,51000,Anti-aging,Facebook Ad,Mobile,4.6,Medium,1,215.16
EA-03206,32,Female,Urban,58000,Bargains,Groupon,Mobile,4.4,Medium,1,595.01
EA-04161,32,Male,Urban,56000,Bargains,Groupon,Mobile,1.4,High,1,239.46
EA-04796,40,Female,Suburban,57500,Bargains,Facebook Ad,Mobile,2.3,High,1,325.75
EA-03326,55,Female,Suburban,53000,Wellness,Organic Search,Tablet,28.4,Low,5,2245.9
EA-04107,45,Female,Suburban,149000,Anti-aging,Organic Search,Mobile,18.7,Low,4,1937.91
EA-02117,31,Male,Urban,52500,Bargains,Facebook Ad,Mobile,1.9,High,1,321.77
EA-01835,33,Female,Urban,65500,Skincare,Facebook Ad,Mobile,6.2,High,1,267.86
EA-00794,32,Female,Urban,43000,Skincare,Facebook Ad,Mobile,7.6,High,1,364.54
EA-04947,27,Male,Suburban,54000,Bargains,Groupon,Mobile,1.6,High,1,452.8
EA-02675,39,Female,Rural,49500,Bargains,Groupon,Tablet,2.3,High,1,220.81
EA-00095,35,Female,Urban,60000,Skincare,Facebook Ad,Mobile,4.7,Medium,1,468.49
EA-03757,35,Female,Suburban,58000,Bargains,Facebook Ad,Mobile,2.1,High,1,391.32
EA-02892,47,Female,Rural,98000,Anti-aging,Referral,Desktop,1.0,Low,1,802.81
EA-02372,40,Female,Urban,80000,Bargains,Facebook Ad,Mobile,4.1,High,1,367.89
EA-04150,24,Female,Rural,71500,Bargains,Groupon,Mobile,0.4,High,1,328.14
EA-04433,39,Female,Suburban,103000,Skincare,Organic Search,Desktop,15.1,Medium,4,1524.33
EA-03229,40,Female,Suburban,61000,Bargains,Groupon,Mobile,1.8,High,1,411.68
EA-02854,21,Female,Rural,66500,Skincare,Facebook Ad,Mobile,2.2,Medium,1,213.95
EA-02913,22,Female,Urban,49000,Bargains,Groupon,Mobile,1.6,High,1,301.15
EA-01866,40,Female,Urban,112000,Skincare,Organic Search,Mobile,11.5,Low,5,2161.69
EA-01858,43,Female,Suburban,71000,Skincare,Facebook Ad,Mobile,3.5,High,1,527.06
EA-02646,49,Female,Suburban,85500,Bargains,Organic Search,Mobile,4.8,Low,4,2097.41
EA-02244,38,Female,Suburban,43000,Bargains,Facebook Ad,Mobile,2.8,Medium,1,309.12
EA-02337,43,Female,Suburban,78000,Anti-aging,Organic Search,Mobile,16.4,Low,4,1368.58
EA-00951,26,Female,Suburban,82500,Skincare,Groupon,Tablet,7.1,Medium,1,150.0
EA-03069,44,Female,Urban,123000,Skincare,Organic Search,Desktop,4.5,Medium,5,1650.67
EA-01121,43,Female,Suburban,107500,Anti-aging,Organic Search,Mobile,13.7,Medium,3,2302.84
EA-02598,34,Female,Urban,56500,Bargains,Facebook Ad,Mobile,0.7,High,1,234.37
EA-02205,31,Male,Suburban,42000,Bargains,Facebook Ad,Mobile,1.2,High,1,539.88
EA-00420,50,Female,Rural,49000,Anti-aging,Referral,Mobile,10.7,Low,3,803.42
EA-00923,23,Male,Urban,60500,Skincare,Groupon,Mobile,6.4,High,1,708.02
EA-01255,42,Female,Urban,57500,Bargains,Facebook Ad,Mobile,5.3,Medium,1,367.99
EA-00478,23,Female,Urban,41500,Bargains,Groupon,Mobile,1.2,High,1,150.0
EA-02036,44,Female,Urban,75500,Skincare,Organic Search,Desktop,7.3,Low,4,1681.32
EA-01203,46,Female,Urban,80500,Skincare,Organic Search,Mobile,17.0,Low,3,1593.38
EA-02627,41,Female,Urban,25500,Bargains,Groupon,Mobile,5.1,Medium,1,460.27
EA-04819,21,Female,Suburban,51000,Skincare,Groupon,Mobile,0.4,Medium,1,305.83
EA-01971,41,Female,Urban,46500,Bargains,Facebook Ad,Mobile,4.8,High,1,475.34
EA-03111,35,Female,Urban,58500,Wellness,Facebook Ad,Mobile,7.1,High,1,477.01
EA-04019,25,Male,Urban,49000,Bargains,Facebook Ad,Tablet,8.2,Medium,1,234.12
EA-02152,35,Female,Suburban,52000,Bargains,Facebook Ad,Mobile,3.2,High,1,326.93
EA-03688,29,Female,Rural,36500,Skincare,Referral,Mobile,1.0,Medium,1,894.83
EA-01998,39,Female,Urban,61500,Wellness,Facebook Ad,Desktop,5.4,High,1,174.16
EA-04034,35,Female,Urban,53500,Wellness,Groupon,Mobile,3.7,High,1,398.67
EA-03055,37,Female,Suburban,80000,Bargains,Groupon,Mobile,4.7,Medium,1,553.87
EA-01249,45,Female,Suburban,74500,Skincare,Organic Search,Desktop,23.4,Medium,5,1999.17
EA-02193,28,Female,Urban,174000,Skincare,Organic Search,Desktop,13.9,Low,5,1768.07
EA-02713,23,Female,Urban,51500,Skincare,Facebook Ad,Mobile,5.4,High,1,391.11
EA-00993,41,Male,Suburban,68000,Anti-aging,Organic Search,Tablet,19.7,Low,7,2364.56
EA-02191,23,Male,Suburban,35000,Bargains,Facebook Ad,Mobile,3.6,Medium,1,404.36
EA-03763,27,Female,Suburban,38500,Bargains,Facebook Ad,Mobile,2.7,High,1,428.79
EA-03598,49,Female,Urban,120500,Skincare,Organic Search,Desktop,23.4,Medium,4,2368.41
EA-01319,43,Female,Urban,77500,Wellness,Organic Search,Desktop,18.5,Medium,5,2057.72
EA-01864,32,Female,Urban,69000,Bargains,Groupon,Mobile,2.1,High,1,247.21
EA-02344,28,Male,Suburban,71500,Skincare,Facebook Ad,Mobile,5.3,High,1,415.42
EA-02450,24,Female,Suburban,46000,Bargains,Groupon,Desktop,2.6,Medium,1,496.87
EA-02137,19,Female,Suburban,52000,Wellness,Facebook Ad,Mobile,5.1,High,1,519.69
EA-01066,58,Female,Urban,113000,Anti-aging,Referral,Tablet,7.5,High,1,771.43
EA-04961,26,Female,Suburban,40000,Skincare,Facebook Ad,Mobile,0.9,High,1,415.69
EA-02622,30,Male,Suburban,102500,Skincare,Referral,Mobile,4.2,High,1,300.0
EA-00078,61,Female,Urban,100500,Anti-aging,Organic Search,Mobile,14.0,Low,2,2117.83
EA-02899,21,Female,Suburban,48000,Bargains,Groupon,Mobile,5.5,High,4,471.11
EA-01315,30,Female,Rural,61000,Anti-aging,Facebook Ad,Mobile,3.9,High,1,541.33
EA-04373,24,Female,Urban,42000,Bargains,Groupon,Tablet,3.3,High,1,268.48
EA-00873,43,Female,Suburban,92500,Skincare,Referral,Mobile,12.5,Low,2,630.22
EA-03851,27,Male,Rural,57500,Wellness,Groupon,Mobile,2.9,High,3,196.31
EA-04788,30,Female,Suburban,108000,Skincare,Organic Search,Desktop,13.3,Low,4,1892.2
EA-02966,30,Female,Suburban,63500,Bargains,Groupon,Mobile,4.1,High,1,395.49
EA-03392,30,Female,Suburban,115000,Skincare,Organic Search,Mobile,16.9,Low,4,1287.01
EA-02561,29,Female,Suburban,49000,Bargains,Groupon,Mobile,0.9,High,1,277.6
EA-04897,55,Female,Urban,60500,Bargains,Facebook Ad,Mobile,2.3,Low,1,410.68
EA-02636,38,Female,Rural,63000,Bargains,Groupon,Mobile,2.5,Medium,1,335.41
EA-03531,30,Female,Urban,58500,Skincare,Facebook Ad,Tablet,2.8,High,1,671.49
EA-00376,29,Female,Urban,76000,Bargains,Facebook Ad,Mobile,4.6,High,1,350.39
EA-01909,45,Female,Urban,95000,Skincare,Organic Search,Desktop,22.8,Medium,5,2063.54
EA-04333,22,Female,Suburban,52500,Bargains,Facebook Ad,Mobile,0.4,High,1,275.67
EA-04380,27,Female,Suburban,27500,Anti-aging,Facebook Ad,Desktop,0.6,High,1,245.72
EA-04028,50,Female,Suburban,87000,Anti-aging,Organic Search,Mobile,9.4,Low,3,1469.05
EA-01605,28,Female,Suburban,38000,Bargains,Facebook Ad,Mobile,4.3,High,1,497.57
EA-01119,39,Female,Suburban,65000,Bargains,Facebook Ad,Mobile,3.4,High,1,371.89
EA-03678,26,Female,Urban,35000,Bargains,Groupon,Mobile,0.7,High,1,430.34
EA-03491,31,Female,Urban,65500,Bargains,Groupon,Mobile,4.4,High,1,386.7
EA-04865,52,Female,Urban,114500,Anti-aging,Organic Search,Desktop,7.0,Medium,3,2500.0
EA-02959,35,Female,Suburban,41000,Wellness,Facebook Ad,Mobile,3.7,Medium,1,232.69
EA-01995,30,Female,Urban,37000,Skincare,Groupon,Mobile,2.0,High,1,548.0
EA-04956,38,Female,Suburban,44500,Bargains,Facebook Ad,Mobile,2.5,High,1,544.46
EA-04356,42,Female,Suburban,99000,Wellness,Organic Search,Mobile,6.5,Low,3,1967.12
EA-02377,58,Male,Rural,123000,Skincare,Organic Search,Desktop,14.1,Medium,3,1454.46
EA-01343,25,Female,Urban,47500,Bargains,Groupon,Mobile,4.2,High,1,325.42
EA-00321,43,Female,Urban,150500,Wellness,Referral,Mobile,8.0,Medium,3,1056.78
EA-01620,31,Female,Urban,46000,Skincare,Facebook Ad,Mobile,6.3,High,1,368.85
EA-03714,46,Female,Suburban,109000,Anti-aging,Organic Search,Mobile,18.1,Low,3,2195.47
EA-02061,48,Female,Urban,76000,Anti-aging,Referral,Mobile,5.6,Medium,2,966.76
EA-02220,28,Female,Suburban,59000,Bargains,Facebook Ad,Mobile,6.8,High,1,305.88
EA-01674,42,Female,Urban,49000,Bargains,Facebook Ad,Desktop,2.5,Medium,1,410.46
EA-00261,36,Female,Urban,42000,Bargains,Facebook Ad,Desktop,3.1,High,1,398.21
EA-04418,26,Female,Suburban,42500,Bargains,Facebook Ad,Mobile,3.1,High,1,379.39
EA-02040,50,Male,Suburban,96500,Skincare,Organic Search,Desktop,12.3,Medium,4,1528.24
EA-00902,29,Female,Rural,46000,Skincare,Facebook Ad,Tablet,6.1,High,1,322.38
EA-03745,27,Male,Rural,51000,Skincare,Facebook Ad,Desktop,5.0,High,1,431.49
EA-02027,42,Female,Suburban,75500,Anti-aging,Organic Search,Mobile,14.1,Low,3,1892.52
EA-01918,57,Female,Suburban,118500,Wellness,Organic Search,Mobile,14.8,Medium,5,1877.19
EA-01829,52,Female,Suburban,66000,Anti-aging,Referral,Mobile,10.0,Low,1,850.48
EA-01574,46,Male,Suburban,119000,Anti-aging,Organic Search,Mobile,13.6,Low,3,1822.25
EA-04395,34,Female,Suburban,79000,Bargains,Facebook Ad,Tablet,3.2,High,1,321.31
EA-04209,37,Female,Urban,67000,Bargains,Groupon,Mobile,1.3,Medium,1,377.51
EA-00225,27,Female,Rural,85500,Skincare,Facebook Ad,Mobile,3.0,High,1,303.32
EA-00724,34,Female,Urban,72500,Wellness,Referral,Mobile,8.5,Low,1,624.67
EA-04486,24,Female,Urban,40500,Bargains,Facebook Ad,Mobile,3.8,High,1,338.21
EA-01142,44,Female,Urban,127000,Skincare,Organic Search,Mobile,11.2,Low,3,1773.5
EA-02763,43,Female,Suburban,46500,Bargains,Facebook Ad,Mobile,4.0,Medium,1,241.78
EA-00847,45,Female,Suburban,53000,Bargains,Facebook Ad,Mobile,3.9,High,1,485.88
EA-02552,30,Female,Urban,72000,Bargains,Groupon,Mobile,1.3,High,1,481.21
EA-02929,21,Male,Urban,58500,Bargains,Facebook Ad,Tablet,3.1,High,1,205.35
EA-00118,33,Female,Suburban,74500,Skincare,Organic Search,Mobile,13.8,Medium,4,2379.72
EA-00646,50,Female,Suburban,73000,Skincare,Organic Search,Mobile,7.9,Low,1,2387.48
EA-00004,65,Female,Urban,140500,Skincare,Organic Search,Mobile,12.9,Low,3,1958.52
EA-04171,50,Female,Urban,69000,Anti-aging,Referral,Mobile,7.6,Medium,3,863.29
EA-00468,34,Female,Suburban,75000,Anti-aging,Referral,Mobile,4.2,Medium,2,627.85
EA-00006,41,Female,Urban,109000,Wellness,Referral,Mobile,12.8,Low,2,511.32
EA-00920,27,Female,Suburban,27500,Wellness,Groupon,Desktop,3.3,High,1,526.02
EA-02596,38,Female,Suburban,100000,Skincare,Referral,Mobile,12.9,Low,3,300.0
EA-01064,22,Female,Urban,69000,Skincare,Groupon,Mobile,2.9,Medium,1,418.26
EA-02591,47,Female,Urban,105500,Skincare,Organic Search,Desktop,16.9,Low,3,2023.47
EA-00243,30,Female,Suburban,73500,Skincare,Facebook Ad,Mobile,3.5,High,1,316.59
EA-01161,38,Male,Urban,62500,Skincare,Facebook Ad,Desktop,1.8,High,1,385.5
EA-02871,32,Female,Urban,80500,Skincare,Groupon,Tablet,1.6,High,1,317.41
EA-03736,51,Female,Urban,83000,Anti-aging,Referral,Desktop,14.9,Low,2,1066.85
EA-02398,29,Female,Urban,32500,Bargains,Facebook Ad,Mobile,3.5,High,1,556.61
EA-03518,42,Female,Rural,57500,Bargains,Facebook Ad,Mobile,3.1,High,1,294.72
EA-03422,29,Male,Urban,32500,Bargains,Facebook Ad,Mobile,4.8,Medium,1,439.7
EA-02564,26,Female,Suburban,50000,Bargains,Groupon,Mobile,2.6,High,1,150.0
EA-01606,28,Female,Urban,57500,Bargains,Facebook Ad,Mobile,7.4,High,1,296.09
EA-04829,44,Female,Suburban,61000,Skincare,Organic Search,Desktop,20.6,High,5,1547.92
EA-02325,30,Female,Urban,25000,Wellness,Facebook Ad,Mobile,2.8,High,1,561.17
EA-02710,28,Female,Suburban,78000,Bargains,Groupon,Mobile,4.3,High,1,378.86
EA-04399,26,Male,Urban,38500,Bargains,Facebook Ad,Desktop,1.3,High,1,314.3
EA-01313,21,Female,Suburban,52000,Skincare,Groupon,Mobile,1.7,High,1,481.95
EA-03449,28,Female,Urban,59000,Bargains,Facebook Ad,Desktop,1.0,High,1,177.09
EA-03813,28,Female,Urban,45000,Bargains,Groupon,Mobile,3.6,High,1,150.0
EA-04656,35,Female,Urban,95500,Anti-aging,Organic Search,Desktop,14.9,Low,3,2081.85
EA-02363,29,Female,Suburban,72000,Bargains,Groupon,Mobile,1.8,High,1,347.22
EA-01976,28,Female,Suburban,71500,Bargains,Facebook Ad,Tablet,2.5,High,1,321.39
EA-03515,58,Female,Suburban,93500,Wellness,Referral,Mobile,7.7,High,3,841.0
EA-01762,35,Female,Urban,54500,Bargains,Facebook Ad,Mobile,1.5,Medium,1,266.3
EA-02740,29,Male,Suburban,62500,Bargains,Groupon,Desktop,6.4,Medium,1,465.39
EA-04845,28,Female,Suburban,47500,Skincare,Facebook Ad,Mobile,3.7,High,1,401.0
EA-02473,38,Female,Suburban,125000,Wellness,Organic Search,Desktop,13.2,Low,4,1568.76
EA-04008,27,Female,Urban,39500,Bargains,Facebook Ad,Mobile,3.9,Low,1,384.34
EA-01494,39,Female,Suburban,96000,Wellness,Organic Search,Tablet,10.5,Low,3,1961.44
EA-04207,29,Female,Urban,59000,Skincare,Facebook Ad,Mobile,4.4,High,1,378.43
EA-02159,34,Male,Suburban,80500,Bargains,Groupon,Mobile,4.2,High,1,525.38
EA-01170,42,Female,Urban,59000,Bargains,Facebook Ad,Mobile,6.4,Medium,1,350.28
EA-04517,22,Female,Suburban,27500,Anti-aging,Groupon,Mobile,4.6,Medium,1,421.58
EA-00233,39,Female,Urban,39000,Skincare,Referral,Mobile,14.3,Low,1,387.77
EA-00067,30,Female,Suburban,59000,Bargains,Groupon,Tablet,3.4,High,1,341.72
EA-01604,54,Male,Suburban,100500,Wellness,Organic Search,Mobile,9.8,Low,4,1663.62
EA-03284,31,Male,Urban,81500,Bargains,Facebook Ad,Mobile,0.4,Medium,1,337.35
EA-03597,40,Male,Urban,90500,Anti-aging,Organic Search,Desktop,18.8,Low,2,2207.34
EA-00126,24,Female,Urban,22500,Bargains,Groupon,Mobile,0.9,High,1,338.18
EA-01297,31,Female,Urban,94000,Skincare,Facebook Ad,Mobile,5.0,High,1,425.15
EA-01977,23,Female,Rural,76500,Bargains,Groupon,Mobile,2.6,High,1,378.51
EA-04518,21,Female,Urban,72500,Anti-aging,Facebook Ad,Mobile,5.8,Medium,1,439.88
EA-04482,32,Male,Urban,59500,Bargains,Groupon,Mobile,7.3,High,1,196.4
EA-02076,30,Female,Urban,43500,Bargains,Groupon,Tablet,3.7,High,1,483.79
EA-03087,28,Female,Urban,65500,Skincare,Facebook Ad,Mobile,3.3,Low,1,286.18
EA-04346,70,Female,Suburban,95000,Bargains,Referral,Desktop,7.8,High,2,622.13
EA-03346,28,Female,Urban,62500,Wellness,Organic Search,Desktop,7.5,Low,2,1349.09
EA-04465,39,Female,Urban,59000,Skincare,Facebook Ad,Mobile,2.0,High,1,456.23
EA-02798,23,Female,Urban,54000,Anti-aging,Facebook Ad,Tablet,9.8,High,3,457.81
EA-00919,33,Female,Suburban,58500,Bargains,Facebook Ad,Desktop,4.9,Low,1,391.77
EA-01647,37,Female,Suburban,50000,Anti-aging,Facebook Ad,Mobile,0.4,Low,1,403.32
EA-00365,43,Female,Suburban,112500,Anti-aging,Organic Search,Mobile,10.8,Low,3,2176.47
EA-03288,30,Female,Suburban,62000,Bargains,Groupon,Mobile,5.9,Medium,1,305.06
EA-02126,26,Female,Suburban,33500,Bargains,Facebook Ad,Desktop,7.8,High,1,312.46
EA-04124,26,Female,Suburban,42500,Bargains,Facebook Ad,Mobile,0.4,Medium,1,329.99
EA-00526,36,Male,Rural,50000,Skincare,Facebook Ad,Mobile,6.7,High,1,219.83
EA-00056,49,Female,Urban,114500,Skincare,Organic Search,Desktop,12.6,Low,3,1593.25
EA-00639,44,Female,Suburban,125000,Anti-aging,Organic Search,Desktop,13.4,Low,3,1848.93
EA-00303,30,Female,Suburban,55500,Bargains,Groupon,Mobile,5.5,Medium,1,150.0
EA-02767,27,Female,Urban,29500,Bargains,Groupon,Mobile,1.7,Medium,2,393.08
EA-01277,24,Female,Urban,75000,Bargains,Facebook Ad,Desktop,4.9,High,1,158.22
EA-02056,36,Non-binary,Urban,32000,Bargains,Groupon,Mobile,4.1,High,1,265.12
EA-03645,24,Male,Suburban,44000,Bargains,Facebook Ad,Mobile,6.0,High,1,232.19
EA-04144,27,Male,Suburban,50000,Skincare,Facebook Ad,Desktop,3.3,High,1,150.0
EA-02879,34,Female,Urban,52000,Bargains,Groupon,Mobile,4.7,High,1,533.58
EA-04203,32,Male,Urban,74000,Skincare,Facebook Ad,Desktop,4.0,High,1,297.17
EA-02287,42,Female,Suburban,71000,Skincare,Organic Search,Mobile,14.0,Medium,5,1945.22
EA-02262,39,Female,Urban,39000,Anti-aging,Referral,Tablet,6.1,Low,3,851.23
EA-02297,33,Female,Rural,107500,Skincare,Organic Search,Mobile,17.8,Low,6,1835.95
EA-01754,51,Female,Urban,120500,Skincare,Organic Search,Desktop,21.5,Medium,3,1841.02
EA-01969,22,Male,Urban,45500,Anti-aging,Groupon,Mobile,2.0,High,1,420.05
EA-04352,21,Female,Suburban,37000,Anti-aging,Facebook Ad,Mobile,1.4,High,1,321.6
EA-03118,37,Female,Urban,81500,Skincare,Organic Search,Desktop,17.7,Medium,4,2429.09
EA-02394,34,Female,Rural,50000,Bargains,Facebook Ad,Mobile,4.6,Medium,1,614.75
EA-00524,36,Female,Urban,36000,Bargains,Groupon,Mobile,2.7,High,1,285.61
EA-03901,28,Female,Rural,45000,Bargains,Facebook Ad,Mobile,0.4,High,1,424.66
EA-03123,19,Female,Rural,56500,Bargains,Facebook Ad,Mobile,2.2,High,2,322.26
EA-04157,37,Female,Suburban,96000,Anti-aging,Referral,Desktop,10.4,High,1,841.23
EA-01970,29,Male,Urban,64500,Bargains,Groupon,Mobile,5.0,High,1,461.14
EA-00672,39,Female,Suburban,40000,Skincare,Groupon,Mobile,2.3,High,1,459.73
EA-04189,39,Male,Urban,71500,Bargains,Facebook Ad,Mobile,0.5,Medium,1,488.18
EA-00667,65,Female,Suburban,129000,Wellness,Organic Search,Mobile,22.4,Low,5,1855.11
EA-04339,40,Female,Urban,49000,Skincare,Groupon,Mobile,3.4,High,1,300.75
EA-01888,36,Female,Urban,67000,Bargains,Facebook Ad,Mobile,4.2,Medium,1,150.0
EA-03267,21,Female,Urban,70000,Bargains,Facebook Ad,Mobile,4.2,High,1,354.78
EA-00281,35,Female,Urban,70500,Bargains,Facebook Ad,Mobile,3.0,High,1,322.59
EA-01720,45,Female,Urban,92000,Anti-aging,Organic Search,Mobile,16.1,Low,4,2028.1
EA-02948,35,Female,Suburban,104000,Anti-aging,Organic Search,Desktop,11.6,Medium,2,1172.31
EA-00900,29,Male,Suburban,47500,Skincare,Groupon,Tablet,4.1,Medium,1,385.77
EA-04851,40,Female,Suburban,57500,Bargains,Facebook Ad,Mobile,5.2,High,1,150.0
EA-00761,32,Female,Urban,49500,Wellness,Organic Search,Tablet,14.9,Low,3,2438.51
EA-01907,25,Female,Urban,68000,Bargains,Groupon,Mobile,0.8,High,1,431.72
EA-04043,33,Female,Urban,60000,Skincare,Facebook Ad,Mobile,2.5,High,1,262.77
EA-03824,31,Female,Suburban,62500,Bargains,Facebook Ad,Mobile,5.8,High,1,314.34
EA-04139,36,Female,Urban,71500,Anti-aging,Organic Search,Mobile,21.8,Medium,5,818.35
EA-03819,55,Male,Suburban,189500,Skincare,Organic Search,Mobile,18.9,Medium,4,1169.07
EA-04301,32,Female,Urban,50500,Skincare,Groupon,Desktop,4.1,High,1,299.49
EA-02594,23,Female,Urban,24000,Bargains,Facebook Ad,Mobile,0.4,High,1,475.53
EA-04165,30,Female,Urban,39500,Bargains,Groupon,Mobile,2.2,High,1,498.27
EA-03032,30,Female,Rural,64500,Skincare,Facebook Ad,Mobile,2.9,High,1,373.45
EA-03580,28,Female,Urban,46000,Bargains,Facebook Ad,Mobile,0.4,High,1,437.97
EA-02833,32,Female,Suburban,52500,Bargains,Groupon,Desktop,1.9,High,1,238.43
EA-03473,34,Female,Urban,45500,Bargains,Groupon,Mobile,3.9,High,3,255.05
EA-00138,32,Male,Suburban,48000,Bargains,Groupon,Mobile,2.6,High,3,269.12
EA-02181,55,Female,Urban,76000,Anti-aging,Organic Search,Desktop,11.1,Low,3,1219.34
EA-02129,33,Female,Rural,54000,Skincare,Facebook Ad,Desktop,0.4,High,1,367.74
EA-03178,43,Non-binary,Suburban,40000,Bargains,Facebook Ad,Tablet,7.2,High,1,323.46
EA-04368,40,Female,Urban,53500,Skincare,Groupon,Mobile,4.3,High,1,370.47
EA-04262,55,Female,Urban,74000,Skincare,Organic Search,Desktop,10.6,High,3,2043.5
EA-04345,40,Female,Rural,80000,Bargains,Organic Search,Desktop,18.1,Medium,2,2232.16
EA-01332,34,Female,Urban,67500,Skincare,Groupon,Mobile,6.3,Medium,1,316.04
EA-02018,37,Male,Urban,53000,Bargains,Facebook Ad,Mobile,1.8,High,1,479.63
EA-02483,33,Female,Urban,88500,Bargains,Facebook Ad,Mobile,3.3,Medium,1,489.11
EA-01359,63,Female,Urban,112000,Wellness,Organic Search,Desktop,14.6,Low,3,2218.74
EA-01330,37,Female,Suburban,61000,Bargains,Facebook Ad,Mobile,4.8,High,1,234.79
EA-02151,50,Female,Suburban,81000,Skincare,Organic Search,Mobile,10.2,High,1,2151.53
EA-02123,26,Male,Suburban,36500,Bargains,Facebook Ad,Mobile,3.2,High,1,422.84
EA-03982,31,Female,Suburban,74000,Bargains,Groupon,Mobile,2.8,Medium,1,283.19
EA-01253,34,Female,Suburban,33500,Bargains,Facebook Ad,Mobile,5.5,High,1,385.99
EA-03279,40,Female,Urban,41000,Anti-aging,Facebook Ad,Tablet,3.6,Medium,1,331.86
EA-03375,26,Female,Rural,72500,Wellness,Groupon,Tablet,2.6,Medium,1,413.94
EA-02815,27,Female,Suburban,64500,Wellness,Facebook Ad,Mobile,3.9,High,2,525.29
EA-01849,31,Female,Urban,42500,Skincare,Groupon,Mobile,4.4,High,1,401.77
EA-03038,33,Female,Urban,47500,Skincare,Facebook Ad,Mobile,3.7,High,1,218.16
EA-00389,31,Female,Suburban,48000,Skincare,Facebook Ad,Desktop,4.2,High,1,485.43
EA-00236,50,Female,Suburban,95000,Wellness,Organic Search,Desktop,6.4,Medium,2,1981.94
EA-01078,33,Female,Urban,28500,Bargains,Groupon,Desktop,1.4,High,1,165.08
EA-01985,30,Female,Suburban,37000,Bargains,Groupon,Tablet,3.2,Medium,1,293.33
EA-04364,27,Female,Urban,73000,Anti-aging,Referral,Desktop,11.9,High,1,936.62
EA-03963,46,Female,Rural,115500,Skincare,Organic Search,Desktop,11.4,Medium,3,1173.65
EA-00771,36,Female,Rural,66000,Bargains,Facebook Ad,Mobile,7.5,High,3,449.01
EA-02166,38,Female,Suburban,63000,Bargains,Facebook Ad,Mobile,3.2,Low,1,517.49
EA-00674,60,Male,Urban,146000,Wellness,Organic Search,Desktop,15.3,Low,5,1963.78
EA-00250,23,Female,Rural,53000,Anti-aging,Groupon,Mobile,3.7,High,1,309.47
EA-01575,29,Female,Rural,80500,Skincare,Facebook Ad,Desktop,4.6,High,1,249.96
EA-03420,31,Female,Urban,47000,Anti-aging,Organic Search,Mobile,23.7,Medium,7,2210.74
EA-02082,36,Female,Suburban,82500,Skincare,Facebook Ad,Mobile,1.8,Medium,1,399.17
EA-01824,34,Female,Suburban,28000,Bargains,Groupon,Mobile,5.0,High,1,436.57
EA-00717,35,Female,Suburban,45500,Skincare,Groupon,Mobile,5.2,High,1,380.38
EA-04669,37,Female,Urban,126500,Anti-aging,Organic Search,Mobile,13.4,Medium,3,2039.79
EA-02049,25,Female,Urban,47500,Skincare,Facebook Ad,Mobile,4.6,High,1,328.1
EA-04179,55,Male,Urban,75500,Skincare,Organic Search,Mobile,22.8,Medium,6,2500.0
EA-02725,25,Male,Urban,41000,Bargains,Facebook Ad,Mobile,2.8,High,1,327.74
EA-04522,29,Female,Suburban,63500,Bargains,Groupon,Mobile,8.3,Medium,1,246.88
