Client_ID,Age,Gender,Location,Income,User_Interest,Acquisition_Source,Device_Type,Engagement_Time_Minutes,Price_Sensitivity,Purchase_Frequency,Average_Order_Value,Cluster,Cluster_Name
EA-04837,24,Female,Urban,60500,Bargains,Facebook Ad,Mobile,6.6,Medium,1,509.49,2,Self-Care Sena (Facebook One-Timers)
EA-04493,46,Male,Suburban,101500,Bargains,Referral,Desktop,10.4,Low,2,497.49,3,Hamesha 25 Club (Referral Regulars)
EA-01366,31,Male,Urban,37500,Skincare,Groupon,Mobile,1.8,High,1,374.36,0,Gayab Grahak (Groupon One-Timers)
EA-04559,37,Female,Urban,59000,Bargains,Facebook Ad,Mobile,4.4,High,2,287.62,2,Self-Care Sena (Facebook One-Timers)
EA-00596,25,Female,Rural,110500,Bargains,Facebook Ad,Mobile,4.6,High,1,346.59,2,Self-Care Sena (Facebook One-Timers)
EA-03953,35,Female,Suburban,89000,Anti-aging,Referral,Mobile,17.6,High,2,506.42,3,Hamesha 25 Club (Referral Regulars)
EA-02915,40,Female,Suburban,35000,Bargains,Groupon,Mobile,4.9,High,1,481.04,0,Gayab Grahak (Groupon One-Timers)
EA-02327,42,Female,Suburban,65000,Bargains,Facebook Ad,Mobile,2.7,High,1,240.76,2,Self-Care Sena (Facebook One-Timers)
EA-03767,30,Female,Urban,74500,Bargains,Groupon,Mobile,4.2,High,1,421.5,0,Gayab Grahak (Groupon One-Timers)
EA-03441,27,Female,Rural,73000,Bargains,Facebook Ad,Mobile,4.4,Medium,1,416.36,2,Self-Care Sena (Facebook One-Timers)
EA-03852,37,Female,Suburban,48000,Bargains,Facebook Ad,Mobile,5.4,High,1,294.63,2,Self-Care Sena (Facebook One-Timers)
EA-04133,30,Female,Suburban,56000,Bargains,Groupon,Mobile,3.1,Medium,1,359.08,0,Gayab Grahak (Groupon One-Timers)
EA-04592,27,Female,Suburban,51500,Bargains,Groupon,Mobile,2.1,High,1,337.05,0,Gayab Grahak (Groupon One-Timers)
EA-02144,28,Male,Urban,95500,Anti-aging,Organic Search,Desktop,15.4,Medium,4,2444.9,1,Glow Ke Nawab (Organic VIPs)
EA-01572,30,Male,Suburban,57500,Bargains,Groupon,Mobile,4.5,High,1,397.37,0,Gayab Grahak (Groupon One-Timers)
EA-04080,32,Female,Urban,56500,Bargains,Groupon,Mobile,4.2,High,1,524.77,0,Gayab Grahak (Groupon One-Timers)
EA-01123,48,Female,Urban,108500,Anti-aging,Organic Search,Desktop,13.6,Low,5,2036.64,1,Glow Ke Nawab (Organic VIPs)
EA-02787,35,Female,Urban,99500,Skincare,Organic Search,Tablet,8.9,Medium,3,1817.68,1,Glow Ke Nawab (Organic VIPs)
EA-02968,32,Non-binary,Suburban,70500,Bargains,Facebook Ad,Mobile,3.1,Low,1,150.0,2,Self-Care Sena (Facebook One-Timers)
EA-02505,26,Female,Rural,55500,Skincare,Facebook Ad,Desktop,2.7,Medium,1,398.96,2,Self-Care Sena (Facebook One-Timers)
EA-03466,47,Non-binary,Urban,159000,Bargains,Organic Search,Desktop,9.4,Medium,3,1997.97,1,Glow Ke Nawab (Organic VIPs)
EA-00676,24,Female,Suburban,57500,Bargains,Facebook Ad,Mobile,4.3,High,1,292.52,2,Self-Care Sena (Facebook One-Timers)
EA-02809,21,Female,Suburban,42000,Bargains,Facebook Ad,Mobile,2.9,High,1,491.92,2,Self-Care Sena (Facebook One-Timers)
EA-03349,41,Female,Urban,90500,Skincare,Organic Search,Mobile,13.3,Medium,6,1722.04,1,Glow Ke Nawab (Organic VIPs)
EA-00729,26,Female,Suburban,65000,Bargains,Groupon,Mobile,3.3,High,1,347.57,0,Gayab Grahak (Groupon One-Timers)
EA-00413,27,Male,Suburban,76000,Skincare,Facebook Ad,Mobile,5.8,High,1,366.51,2,Self-Care Sena (Facebook One-Timers)
EA-03147,54,Female,Urban,86000,Skincare,Organic Search,Desktop,17.5,Low,3,2500.0,1,Glow Ke Nawab (Organic VIPs)
EA-01517,23,Female,Suburban,46000,Skincare,Facebook Ad,Mobile,0.4,High,2,340.22,2,Self-Care Sena (Facebook One-Timers)
EA-00826,19,Female,Urban,31500,Bargains,Facebook Ad,Mobile,5.2,Medium,3,565.72,2,Self-Care Sena (Facebook One-Timers)
EA-03268,32,Male,Suburban,85000,Wellness,Organic Search,Desktop,15.8,Low,4,1105.15,1,Glow Ke Nawab (Organic VIPs)
EA-03975,32,Female,Suburban,69500,Bargains,Facebook Ad,Mobile,3.0,High,1,318.28,2,Self-Care Sena (Facebook One-Timers)
EA-00617,40,Female,Urban,75000,Skincare,Organic Search,Desktop,12.6,Medium,3,1900.92,1,Glow Ke Nawab (Organic VIPs)
EA-00115,25,Female,Urban,75500,Anti-aging,Facebook Ad,Mobile,0.6,High,1,456.39,2,Self-Care Sena (Facebook One-Timers)
EA-00418,57,Female,Suburban,113500,Anti-aging,Organic Search,Mobile,15.9,High,2,1954.19,1,Glow Ke Nawab (Organic VIPs)
EA-03070,35,Male,Suburban,64500,Bargains,Groupon,Mobile,4.4,High,1,253.96,0,Gayab Grahak (Groupon One-Timers)
EA-01626,46,Female,Suburban,66500,Anti-aging,Organic Search,Desktop,15.0,Medium,5,2164.85,1,Glow Ke Nawab (Organic VIPs)
EA-04951,25,Female,Urban,33500,Bargains,Facebook Ad,Mobile,2.1,Medium,1,396.95,2,Self-Care Sena (Facebook One-Timers)
EA-04186,37,Female,Urban,111500,Anti-aging,Organic Search,Mobile,8.9,Low,4,1045.47,1,Glow Ke Nawab (Organic VIPs)
EA-02897,30,Female,Urban,50500,Anti-aging,Referral,Mobile,4.5,Medium,1,505.55,2,Self-Care Sena (Facebook One-Timers)
EA-04672,36,Female,Urban,54000,Bargains,Facebook Ad,Mobile,4.2,High,1,417.01,2,Self-Care Sena (Facebook One-Timers)
EA-02083,45,Female,Urban,68500,Skincare,Organic Search,Desktop,19.9,Low,4,1564.07,1,Glow Ke Nawab (Organic VIPs)
EA-00754,26,Female,Suburban,22000,Skincare,Groupon,Mobile,4.0,High,1,481.93,0,Gayab Grahak (Groupon One-Timers)
EA-02547,34,Male,Rural,91500,Bargains,Referral,Mobile,8.8,Low,2,1013.19,3,Hamesha 25 Club (Referral Regulars)
EA-03970,35,Female,Urban,66500,Bargains,Facebook Ad,Mobile,1.1,High,1,405.69,2,Self-Care Sena (Facebook One-Timers)
EA-03374,25,Male,Suburban,65500,Bargains,Facebook Ad,Mobile,3.6,Medium,1,540.11,2,Self-Care Sena (Facebook One-Timers)
EA-04108,50,Female,Suburban,74500,Skincare,Organic Search,Mobile,15.2,Low,4,1377.6,1,Glow Ke Nawab (Organic VIPs)
EA-02445,35,Female,Urban,45000,Bargains,Groupon,Mobile,5.7,High,1,507.06,0,Gayab Grahak (Groupon One-Timers)
EA-04381,30,Male,Rural,67500,Skincare,Groupon,Mobile,6.8,High,1,423.35,0,Gayab Grahak (Groupon One-Timers)
EA-01067,31,Male,Suburban,57000,Bargains,Facebook Ad,Mobile,5.9,High,1,373.31,2,Self-Care Sena (Facebook One-Timers)
EA-03914,31,Female,Suburban,48500,Bargains,Facebook Ad,Desktop,2.2,High,1,514.19,2,Self-Care Sena (Facebook One-Timers)
EA-03499,29,Male,Rural,41500,Bargains,Facebook Ad,Tablet,5.9,Medium,1,331.45,2,Self-Care Sena (Facebook One-Timers)
EA-02739,43,Female,Suburban,131500,Anti-aging,Organic Search,Desktop,23.4,Medium,3,1367.71,1,Glow Ke Nawab (Organic VIPs)
EA-04001,49,Female,Urban,137500,Wellness,Organic Search,Mobile,17.0,Medium,4,1775.96,1,Glow Ke Nawab (Organic VIPs)
EA-01569,41,Female,Rural,29000,Bargains,Groupon,Mobile,4.4,High,1,270.22,0,Gayab Grahak (Groupon One-Timers)
EA-02428,34,Female,Rural,109500,Wellness,Organic Search,Mobile,14.7,Low,6,2293.01,1,Glow Ke Nawab (Organic VIPs)
EA-03747,30,Female,Urban,59500,Bargains,Facebook Ad,Mobile,3.0,Medium,1,489.87,2,Self-Care Sena (Facebook One-Timers)
EA-04640,34,Female,Rural,28000,Wellness,Facebook Ad,Mobile,0.4,High,1,300.55,2,Self-Care Sena (Facebook One-Timers)
EA-01688,31,Female,Urban,36500,Bargains,Groupon,Mobile,2.1,High,1,259.76,0,Gayab Grahak (Groupon One-Timers)
EA-00852,23,Female,Urban,27500,Wellness,Facebook Ad,Desktop,1.9,High,1,459.68,2,Self-Care Sena (Facebook One-Timers)
EA-03547,23,Female,Urban,37000,Anti-aging,Groupon,Mobile,4.8,High,1,194.56,0,Gayab Grahak (Groupon One-Timers)
EA-00896,38,Female,Urban,97000,Skincare,Organic Search,Mobile,18.9,High,4,1443.85,1,Glow Ke Nawab (Organic VIPs)
EA-04593,30,Female,Urban,140000,Skincare,Organic Search,Desktop,7.0,Low,4,1923.65,1,Glow Ke Nawab (Organic VIPs)
EA-00336,24,Female,Suburban,52500,Bargains,Groupon,Mobile,1.8,High,1,364.83,0,Gayab Grahak (Groupon One-Timers)
EA-02840,26,Female,Suburban,57000,Bargains,Facebook Ad,Mobile,2.6,High,1,306.41,2,Self-Care Sena (Facebook One-Timers)
EA-03088,21,Female,Suburban,60500,Bargains,Groupon,Mobile,2.2,High,1,293.85,0,Gayab Grahak (Groupon One-Timers)
EA-01349,37,Female,Urban,69000,Bargains,Groupon,Mobile,3.8,Medium,1,354.21,0,Gayab Grahak (Groupon One-Timers)
EA-01016,22,Female,Suburban,24500,Bargains,Facebook Ad,Mobile,5.0,High,1,396.54,2,Self-Care Sena (Facebook One-Timers)
EA-02817,35,Female,Suburban,28000,Bargains,Facebook Ad,Mobile,3.2,High,1,337.6,2,Self-Care Sena (Facebook One-Timers)
EA-01632,61,Female,Suburban,113000,Anti-aging,Organic Search,Mobile,12.0,Low,2,1598.71,1,Glow Ke Nawab (Organic VIPs)
EA-02490,48,Male,Urban,53500,Bargains,Groupon,Mobile,5.2,High,1,377.83,0,Gayab Grahak (Groupon One-Timers)
EA-03731,60,Female,Rural,85500,Bargains,Referral,Desktop,3.0,Medium,1,873.42,3,Hamesha 25 Club (Referral Regulars)
EA-03252,23,Male,Urban,76000,Wellness,Groupon,Mobile,3.8,High,1,469.05,0,Gayab Grahak (Groupon One-Timers)
EA-04635,34,Female,Urban,45500,Skincare,Groupon,Mobile,4.4,Medium,1,150.0,0,Gayab Grahak (Groupon One-Timers)
EA-02071,44,Male,Suburban,91000,Skincare,Organic Search,Desktop,18.7,Medium,4,1523.75,1,Glow Ke Nawab (Organic VIPs)
EA-04453,64,Female,Urban,118500,Wellness,Organic Search,Tablet,18.2,Medium,4,2442.14,1,Glow Ke Nawab (Organic VIPs)
EA-04883,38,Female,Suburban,58000,Skincare,Groupon,Tablet,6.3,Medium,1,196.73,0,Gayab Grahak (Groupon One-Timers)
EA-01636,19,Female,Suburban,51500,Bargains,Groupon,Tablet,1.2,Medium,1,558.34,0,Gayab Grahak (Groupon One-Timers)
EA-02480,25,Male,Suburban,99500,Wellness,Referral,Mobile,5.0,Low,1,942.86,3,Hamesha 25 Club (Referral Regulars)
EA-02266,40,Male,Suburban,42500,Bargains,Facebook Ad,Mobile,2.7,High,1,269.16,2,Self-Care Sena (Facebook One-Timers)
EA-02960,54,Female,Urban,62500,Skincare,Referral,Tablet,6.9,Medium,2,795.55,3,Hamesha 25 Club (Referral Regulars)
EA-04732,34,Female,Rural,50000,Skincare,Referral,Desktop,12.4,Medium,2,665.26,3,Hamesha 25 Club (Referral Regulars)
EA-03060,22,Female,Suburban,40500,Skincare,Facebook Ad,Tablet,4.5,Medium,1,362.89,2,Self-Care Sena (Facebook One-Timers)
EA-02142,33,Female,Suburban,77000,Skincare,Groupon,Tablet,6.5,High,1,214.86,0,Gayab Grahak (Groupon One-Timers)
EA-03119,34,Female,Suburban,31000,Bargains,Facebook Ad,Tablet,0.9,High,1,695.58,2,Self-Care Sena (Facebook One-Timers)
EA-04726,33,Female,Rural,76000,Anti-aging,Facebook Ad,Mobile,0.4,High,1,377.84,2,Self-Care Sena (Facebook One-Timers)
EA-04046,27,Male,Urban,52500,Skincare,Facebook Ad,Mobile,5.0,High,1,328.02,2,Self-Care Sena (Facebook One-Timers)
EA-03357,38,Female,Urban,47000,Bargains,Groupon,Mobile,3.9,High,3,476.97,0,Gayab Grahak (Groupon One-Timers)
EA-02745,27,Female,Rural,51500,Skincare,Facebook Ad,Mobile,4.7,Medium,1,291.21,2,Self-Care Sena (Facebook One-Timers)
EA-03507,34,Female,Urban,40000,Bargains,Groupon,Mobile,0.4,Medium,1,358.59,0,Gayab Grahak (Groupon One-Timers)
EA-01680,25,Female,Suburban,58000,Bargains,Groupon,Mobile,4.1,High,1,466.87,0,Gayab Grahak (Groupon One-Timers)
EA-04250,37,Female,Suburban,83500,Wellness,Organic Search,Mobile,10.9,Low,4,2270.62,1,Glow Ke Nawab (Organic VIPs)
EA-03148,28,Male,Suburban,119000,Skincare,Organic Search,Mobile,13.0,Low,5,2311.45,1,Glow Ke Nawab (Organic VIPs)
EA-02295,44,Female,Urban,62000,Bargains,Facebook Ad,Mobile,2.8,High,1,394.85,2,Self-Care Sena (Facebook One-Timers)
EA-00581,33,Female,Suburban,38500,Bargains,Groupon,Mobile,1.3,High,1,309.0,0,Gayab Grahak (Groupon One-Timers)
EA-01471,25,Female,Urban,83000,Wellness,Referral,Desktop,9.9,Medium,1,405.29,3,Hamesha 25 Club (Referral Regulars)
EA-04071,32,Female,Urban,37000,Bargains,Facebook Ad,Mobile,3.4,High,1,392.12,2,Self-Care Sena (Facebook One-Timers)
EA-03344,40,Female,Suburban,63500,Bargains,Facebook Ad,Mobile,5.6,High,1,679.96,2,Self-Care Sena (Facebook One-Timers)
EA-04584,46,Female,Urban,89000,Skincare,Referral,Mobile,13.8,Low,4,743.61,3,Hamesha 25 Club (Referral Regulars)
EA-03673,21,Female,Urban,52000,Wellness,Facebook Ad,Tablet,0.4,High,1,382.23,2,Self-Care Sena (Facebook One-Timers)
EA-00560,35,Female,Suburban,43000,Skincare,Groupon,Tablet,0.4,High,1,541.28,0,Gayab Grahak (Groupon One-Timers)
EA-02850,36,Female,Rural,24500,Bargains,Facebook Ad,Mobile,4.8,High,1,536.76,2,Self-Care Sena (Facebook One-Timers)
EA-00513,32,Female,Suburban,37500,Bargains,Facebook Ad,Mobile,1.0,High,1,458.22,2,Self-Care Sena (Facebook One-Timers)
EA-01082,28,Female,Rural,70500,Skincare,Referral,Mobile,17.7,Low,5,482.78,3,Hamesha 25 Club (Referral Regulars)
EA-01665,56,Female,Urban,140000,Anti-aging,Referral,Mobile,18.7,Low,3,1098.72,1,Glow Ke Nawab (Organic VIPs)
EA-01013,19,Male,Urban,55000,Bargains,Groupon,Mobile,4.0,Medium,1,183.72,0,Gayab Grahak (Groupon One-Timers)
EA-01932,31,Female,Urban,68500,Bargains,Groupon,Mobile,1.0,High,1,319.62,0,Gayab Grahak (Groupon One-Timers)
EA-01151,29,Female,Urban,37000,Bargains,Facebook Ad,Mobile,2.0,High,2,459.55,2,Self-Care Sena (Facebook One-Timers)
EA-02839,37,Female,Urban,44500,Wellness,Facebook Ad,Mobile,6.8,High,1,310.8,2,Self-Care Sena (Facebook One-Timers)
EA-00117,46,Female,Urban,117000,Anti-aging,Organic Search,Desktop,11.4,High,4,2035.81,1,Glow Ke Nawab (Organic VIPs)
EA-00741,19,Female,Urban,59000,Bargains,Facebook Ad,Mobile,7.1,High,1,569.63,2,Self-Care Sena (Facebook One-Timers)
EA-04807,36,Female,Rural,50500,Bargains,Facebook Ad,Mobile,1.9,High,1,289.52,2,Self-Care Sena (Facebook One-Timers)
EA-03676,61,Female,Suburban,158000,Skincare,Organic Search,Desktop,12.9,Low,4,1515.7,1,Glow Ke Nawab (Organic VIPs)
EA-00831,22,Female,Suburban,72500,Skincare,Groupon,Mobile,2.9,Medium,1,750.0,0,Gayab Grahak (Groupon One-Timers)
EA-00120,19,Female,Suburban,79000,Bargains,Groupon,Mobile,1.2,Low,1,226.69,0,Gayab Grahak (Groupon One-Timers)
EA-04854,39,Female,Rural,67000,Bargains,Facebook Ad,Mobile,2.6,High,1,290.9,2,Self-Care Sena (Facebook One-Timers)
EA-04739,33,Female,Suburban,44500,Wellness,Facebook Ad,Mobile,5.2,Medium,1,243.18,2,Self-Care Sena (Facebook One-Timers)
EA-00636,36,Female,Suburban,77000,Wellness,Facebook Ad,Mobile,4.6,Medium,1,331.69,2,Self-Care Sena (Facebook One-Timers)
EA-04466,24,Female,Urban,60000,Skincare,Facebook Ad,Tablet,0.9,High,1,419.86,2,Self-Care Sena (Facebook One-Timers)
EA-04365,64,Female,Rural,130500,Anti-aging,Organic Search,Mobile,14.1,Medium,2,1933.44,1,Glow Ke Nawab (Organic VIPs)
EA-04143,37,Male,Urban,31000,Bargains,Facebook Ad,Mobile,3.6,High,1,529.75,2,Self-Care Sena (Facebook One-Timers)
EA-00992,55,Female,Suburban,117500,Wellness,Organic Search,Desktop,4.7,Medium,1,2263.75,1,Glow Ke Nawab (Organic VIPs)
EA-00877,30,Female,Suburban,52500,Bargains,Facebook Ad,Mobile,4.1,Low,1,352.21,2,Self-Care Sena (Facebook One-Timers)
EA-00005,26,Male,Rural,57500,Skincare,Facebook Ad,Mobile,2.3,High,1,557.5,2,Self-Care Sena (Facebook One-Timers)
EA-03052,31,Female,Urban,42500,Bargains,Facebook Ad,Desktop,5.8,High,1,222.81,2,Self-Care Sena (Facebook One-Timers)
EA-03125,28,Female,Urban,38000,Bargains,Facebook Ad,Mobile,4.4,High,1,167.81,2,Self-Care Sena (Facebook One-Timers)
EA-02661,33,Female,Urban,85000,Wellness,Organic Search,Mobile,17.5,Low,7,1738.23,1,Glow Ke Nawab (Organic VIPs)
EA-02492,35,Female,Suburban,71000,Bargains,Facebook Ad,Mobile,3.3,High,1,264.85,2,Self-Care Sena (Facebook One-Timers)
EA-03855,31,Female,Urban,50000,Bargains,Groupon,Mobile,6.9,Medium,1,326.78,0,Gayab Grahak (Groupon One-Timers)
EA-01716,49,Female,Suburban,136500,Anti-aging,Organic Search,Desktop,9.3,Low,1,1709.78,1,Glow Ke Nawab (Organic VIPs)
EA-01149,29,Female,Urban,48500,Bargains,Groupon,Mobile,2.6,High,1,355.76,0,Gayab Grahak (Groupon One-Timers)
EA-03262,53,Female,Urban,93500,Wellness,Organic Search,Mobile,13.3,Medium,3,1884.37,1,Glow Ke Nawab (Organic VIPs)
EA-00575,32,Female,Suburban,130500,Anti-aging,Organic Search,Mobile,21.9,Medium,6,1207.39,1,Glow Ke Nawab (Organic VIPs)
EA-03770,28,Female,Suburban,70000,Bargains,Groupon,Mobile,2.4,High,1,302.38,0,Gayab Grahak (Groupon One-Timers)
EA-03737,28,Male,Suburban,51500,Bargains,Facebook Ad,Desktop,2.6,High,1,311.18,2,Self-Care Sena (Facebook One-Timers)
EA-04147,22,Female,Urban,73500,Skincare,Facebook Ad,Mobile,1.7,High,1,385.97,2,Self-Care Sena (Facebook One-Timers)
EA-00854,37,Female,Urban,87000,Anti-aging,Referral,Mobile,15.1,Low,1,856.28,3,Hamesha 25 Club (Referral Regulars)
EA-01983,47,Female,Suburban,132500,Anti-aging,Organic Search,Mobile,18.6,Medium,6,1728.01,1,Glow Ke Nawab (Organic VIPs)
EA-02775,44,Female,Urban,86500,Wellness,Organic Search,Mobile,19.7,Low,5,2065.08,1,Glow Ke Nawab (Organic VIPs)
EA-01167,63,Female,Suburban,112000,Anti-aging,Organic Search,Mobile,21.1,Low,4,2196.61,1,Glow Ke Nawab (Organic VIPs)
EA-00972,33,Female,Urban,27500,Bargains,Facebook Ad,Mobile,0.4,High,1,291.05,2,Self-Care Sena (Facebook One-Timers)
EA-02702,28,Female,Urban,22500,Bargains,Groupon,Mobile,8.2,High,1,211.47,0,Gayab Grahak (Groupon One-Timers)
EA-04496,33,Female,Suburban,56000,Skincare,Facebook Ad,Mobile,4.4,High,1,357.46,2,Self-Care Sena (Facebook One-Timers)
EA-03848,42,Female,Suburban,77000,Anti-aging,Organic Search,Mobile,15.5,Low,5,1716.58,1,Glow Ke Nawab (Organic VIPs)
EA-02369,19,Male,Rural,63500,Bargains,Facebook Ad,Mobile,4.8,High,1,363.96,2,Self-Care Sena (Facebook One-Timers)
EA-04116,38,Female,Suburban,72500,Bargains,Facebook Ad,Mobile,5.1,Medium,1,316.8,2,Self-Care Sena (Facebook One-Timers)
EA-04132,29,Female,Urban,51000,Skincare,Groupon,Mobile,4.8,High,1,393.29,0,Gayab Grahak (Groupon One-Timers)
EA-02951,29,Female,Rural,76500,Bargains,Facebook Ad,Mobile,0.6,High,1,473.38,2,Self-Care Sena (Facebook One-Timers)
EA-00525,34,Male,Suburban,34000,Bargains,Facebook Ad,Mobile,8.9,Medium,1,574.94,2,Self-Care Sena (Facebook One-Timers)
EA-02456,26,Female,Urban,53500,Bargains,Groupon,Mobile,4.5,High,1,264.45,0,Gayab Grahak (Groupon One-Timers)
EA-01842,23,Non-binary,Urban,57500,Bargains,Groupon,Mobile,6.1,Medium,1,300.23,0,Gayab Grahak (Groupon One-Timers)
EA-00538,28,Female,Urban,94500,Bargains,Facebook Ad,Desktop,3.7,Medium,1,375.56,2,Self-Care Sena (Facebook One-Timers)
EA-02807,41,Female,Suburban,43500,Bargains,Facebook Ad,Mobile,4.0,High,1,150.0,2,Self-Care Sena (Facebook One-Timers)
EA-04342,25,Female,Urban,31500,Skincare,Facebook Ad,Mobile,6.5,High,1,325.65,2,Self-Care Sena (Facebook One-Timers)
EA-03176,38,Male,Suburban,54000,Bargains,Facebook Ad,Desktop,3.6,High,1,504.08,2,Self-Care Sena (Facebook One-Timers)
EA-00785,33,Female,Suburban,37500,Skincare,Referral,Mobile,1.0,Medium,1,424.55,2,Self-Care Sena (Facebook One-Timers)
EA-04058,47,Female,Urban,62500,Wellness,Referral,Mobile,14.7,High,3,555.08,3,Hamesha 25 Club (Referral Regulars)
EA-01410,45,Female,Rural,101500,Wellness,Organic Search,Desktop,20.9,Low,4,1678.39,1,Glow Ke Nawab (Organic VIPs)
EA-02538,40,Female,Urban,45000,Anti-aging,Facebook Ad,Mobile,5.7,High,1,242.47,2,Self-Care Sena (Facebook One-Timers)
EA-00155,19,Female,Urban,76000,Wellness,Facebook Ad,Mobile,2.9,Medium,1,431.21,2,Self-Care Sena (Facebook One-Timers)
EA-03010,28,Female,Suburban,59500,Wellness,Organic Search,Mobile,23.6,Medium,5,1819.59,1,Glow Ke Nawab (Organic VIPs)
EA-01687,33,Female,Rural,74000,Bargains,Groupon,Mobile,6.3,High,1,392.68,0,Gayab Grahak (Groupon One-Timers)
EA-02902,25,Female,Urban,82500,Wellness,Referral,Mobile,15.2,Low,2,669.3,3,Hamesha 25 Club (Referral Regulars)
EA-04950,48,Male,Suburban,117000,Wellness,Organic Search,Mobile,14.2,Low,3,2241.23,1,Glow Ke Nawab (Organic VIPs)
EA-03864,32,Female,Urban,74500,Skincare,Facebook Ad,Mobile,7.1,High,1,266.64,2,Self-Care Sena (Facebook One-Timers)
EA-02734,37,Female,Rural,71500,Bargains,Facebook Ad,Mobile,2.9,High,1,237.83,2,Self-Care Sena (Facebook One-Timers)
EA-01896,32,Male,Suburban,39000,Anti-aging,Facebook Ad,Mobile,2.6,High,1,234.47,2,Self-Care Sena (Facebook One-Timers)
EA-00570,29,Female,Suburban,45000,Bargains,Groupon,Mobile,6.2,High,1,450.64,0,Gayab Grahak (Groupon One-Timers)
EA-01817,55,Female,Suburban,109500,Wellness,Organic Search,Mobile,8.4,Low,3,1483.08,1,Glow Ke Nawab (Organic VIPs)
EA-02066,27,Male,Suburban,68500,Skincare,Referral,Mobile,6.1,Medium,1,586.08,0,Gayab Grahak (Groupon One-Timers)
EA-00128,34,Female,Suburban,73500,Bargains,Facebook Ad,Mobile,5.1,High,1,367.81,2,Self-Care Sena (Facebook One-Timers)
EA-03395,28,Female,Suburban,70000,Anti-aging,Organic Search,Desktop,5.5,Medium,2,2091.02,3,Hamesha 25 Club (Referral Regulars)
EA-03328,59,Female,Urban,56500,Wellness,Organic Search,Mobile,10.0,Low,4,2192.1,1,Glow Ke Nawab (Organic VIPs)
EA-04987,29,Female,Urban,63500,Skincare,Groupon,Mobile,6.6,Medium,1,176.33,0,Gayab Grahak (Groupon One-Timers)
EA-02976,49,Female,Suburban,92000,Skincare,Organic Search,Desktop,12.7,Low,3,1580.67,1,Glow Ke Nawab (Organic VIPs)
EA-00981,53,Female,Suburban,104500,Anti-aging,Referral,Desktop,9.1,Low,3,468.06,3,Hamesha 25 Club (Referral Regulars)
EA-02301,47,Male,Suburban,94500,Wellness,Referral,Mobile,8.1,Low,1,856.16,3,Hamesha 25 Club (Referral Regulars)
EA-00191,54,Female,Urban,100500,Bargains,Referral,Mobile,2.0,Low,1,847.39,3,Hamesha 25 Club (Referral Regulars)
EA-01140,54,Female,Suburban,113500,Skincare,Organic Search,Desktop,12.1,Low,4,1538.09,1,Glow Ke Nawab (Organic VIPs)
EA-00700,25,Female,Suburban,23500,Bargains,Facebook Ad,Mobile,4.4,High,1,533.94,2,Self-Care Sena (Facebook One-Timers)
EA-04781,31,Female,Suburban,67000,Bargains,Facebook Ad,Tablet,2.7,High,1,236.48,2,Self-Care Sena (Facebook One-Timers)
EA-00607,33,Female,Urban,104000,Skincare,Organic Search,Mobile,5.0,Low,4,1782.95,1,Glow Ke Nawab (Organic VIPs)
EA-04277,38,Female,Urban,67000,Bargains,Facebook Ad,Mobile,1.5,High,1,154.69,2,Self-Care Sena (Facebook One-Timers)
EA-00302,38,Female,Rural,25000,Anti-aging,Facebook Ad,Desktop,3.9,High,1,332.56,2,Self-Care Sena (Facebook One-Timers)
EA-03421,62,Female,Suburban,135000,Skincare,Organic Search,Mobile,19.7,Medium,5,2027.64,1,Glow Ke Nawab (Organic VIPs)
EA-04821,44,Female,Suburban,92000,Skincare,Organic Search,Desktop,15.3,Low,3,1867.61,1,Glow Ke Nawab (Organic VIPs)
EA-01061,27,Female,Urban,82000,Skincare,Referral,Desktop,7.7,Low,2,633.04,3,Hamesha 25 Club (Referral Regulars)
EA-02566,34,Female,Suburban,62000,Skincare,Facebook Ad,Mobile,6.4,High,1,359.65,2,Self-Care Sena (Facebook One-Timers)
EA-04995,29,Female,Urban,45500,Bargains,Groupon,Tablet,5.2,High,1,220.15,0,Gayab Grahak (Groupon One-Timers)
EA-01070,28,Female,Suburban,69500,Bargains,Facebook Ad,Desktop,2.7,High,1,727.02,2,Self-Care Sena (Facebook One-Timers)
EA-02525,43,Female,Rural,86000,Wellness,Referral,Mobile,6.8,Medium,1,651.71,3,Hamesha 25 Club (Referral Regulars)
EA-02206,34,Female,Urban,80500,Bargains,Groupon,Mobile,4.0,High,1,606.31,0,Gayab Grahak (Groupon One-Timers)
EA-01244,42,Female,Suburban,52500,Bargains,Facebook Ad,Tablet,7.5,High,1,301.77,2,Self-Care Sena (Facebook One-Timers)
EA-00017,40,Female,Urban,74500,Bargains,Groupon,Desktop,1.4,Medium,1,417.3,0,Gayab Grahak (Groupon One-Timers)
EA-03121,34,Female,Suburban,49500,Bargains,Facebook Ad,Mobile,1.6,Medium,1,515.94,2,Self-Care Sena (Facebook One-Timers)
